page_title	page_url	video_url	balinese	english	indonesian
Sami	https://dictionary.basabali.org/Sami	https://www.youtube.com/embed/1QDr3mhmUPQ?	Dumogi sareng sami ngamangguhin kaselametan, karahajengan lan karahayuan. Om Santi Santi Santi Om.	Wishing everyone health, prosperity, and peace. Om Shanti Shanti Shanti Om	Mendoakan semua semoga dalam keadaan sehat, sejahtera, dan diberikan kedamaian. Om Shanti Shanti Shanti Om
Sami	https://dictionary.basabali.org/Sami	https://www.youtube.com/embed/SiAe2GlvzrU?	"Ong Swastyastu Ida dane para pamiarsa sareng sami, rahajeng rauh ring video titiang puniki. Wastan titiang Ni Putu Ayu Suaningsih saking mahasiswa Sastra Bali Universitas Udayana semester 6. Rahinane mangkin nemonin tanggal selikur februari warsa kalih tali kalih dasa pinaka hari Bahasa Ibu Internasional, titiang pinaka mahasiswa sane malajahin basa Ibu saking Bali jagi ngaturang essai mabasa Bali sane mamurdha ""Malajah saking Kidang miwah Cecek"". Ida dane para pamiarsa sami, kawentenan basa ibu rahinane mangkin dados gatra sane nenten surud-surud karaosang olih parajana negara makasami. Santukan mangkin sayan arang parajana sane mababaosan nganggen basa ibunyane soang-soang, silih tunggilnyane basa Bali. Basa Bali inggih punika sarana mababaosan, maprakanti miwah nyihnayang angga sane madaging uger-uger, pinaka niasa suara / tur kacumponin olih parajana Baline. Tata titi sasana krama Bali taler nyusup ring Basa Bali punika. Wenten makudang-kudang utsaha sane dados kaanggen jalaran melajah basa Bali makadi mirengang satua. Yening sampun sering mirengang satua, saking satua punika parajana Baline prasida ngamolihang kosa basa Bali sane dados kaanggen sarana mababaosan rikala mapagubugan tur matata krama ring masarakat. Satua punika taler madue kasuksman sane becik kaanggen sesuluh rikala ngamargiang kahuripan. Silih tunggil satua sane madaging paplajahan indik prawesa kawigunan basa ring sajeronng baos inggih punika satua ""Kidang teken Cecek"". Caritannyane, rikala I Kidang sangkep, wenten siki cecek ring langit-langit umahe sane ngenceh tur ngenenin I Kidang. I Kidang marasa brangti raris nantangin I Cecek lomba malaib ka tampul umahe. Sapa sira sane menang malomba, dados ngamatiang sane kalah. Risampune wusan masubaya, wau I Cecek mapineh-pineh jagi madaya santukan yening indik malaib, pastika I Kidang sane menang. I Cecek nunas tulung sareng semetonnyane mangda nongos ring tampule, raris I Cecek sane nongos ring genah nyumunin malaib. Mangkin I Cecek sampun sayaga malomba santukan sampun madue pangindrajala jagi ngalahang I Kidang. I Cecek sareng I Kidang sampun cumpu jagi nyumunin malaib saking punyan kayu ka tampul umahe. Gangsar pesan palaibne I Kidang ngantos sadurunge rauh ring tampule, ipun nakenin I Cecek sampun rauh dija. Wenten cecek sane matur sampun rauh ring tampule saking inuni. I Kidang makesiab santukan I Cecek sane menang. Selanturnyane malih I Kidang nantangin malomba malaib ka punyan kayune. Sakewanten malih wenten cecek sane matur sampun rauh ring punyane saking inuni. Santukan sampun ping kalih kalah, I Kidang nenten lali sareng pasubayannyane. Sakewanten I Kidang matanggeh sareng I Cecek. Risampune I Kidang mati, pacang manumadi dados ayam biing selem mianaan. Taler risampune I Cecek mati pacang manumadi dados ayam buik kuning rajah. Rikala sampun manumadi kadi punika wau patut I Cecek ngalap jiwan I Kidang. Asapunika ngawinang mangkin ayam biing selem miananan pacang kalah yening ngawalan ayam buik kuning rajah ring sajeroning tajen. Ida dane sareng sami, Raos I Kidang sane masemaya jagi naur utangnyane sareng I Cecek ring kahuripan sane jagi rauh sampun mabukti. Satua punika pinaka imba indik kawentenan basa sane mapaiketan sareng sasana wong Bali, utamannyane indik karma wesana. Karma wesana inggih punika buah saking parilaksana becik miwah kaon sane leket ring sajeroning atma tur ngawinang atma punika pastika maderbe sangu rikala manumadi malih ring kahuripan sane jagi rauh. Manut ring Tutur Ganapatti Tattwa, yening umpamayang, atma punika sekadi gebeh taler karma wesana pinaka ambu miyik. Karma wesana sane leket ring sajroning atma punika sekadi gebeh genah lengis sane miyik ngalub. Rikala lengise telas tur gebehe kaumbah, ambu miyike punika satata leket ring gebehe sane ngawinang gebehe maambu miyik yadiastun sampun puyung. Tios ring madaging paplajahan indik karma wesana, satua ""Kidang teken Cecek"" punika taler ngicenin ajah-ajahan majeng ring parajana Baline mangda nenten pati kacuh rikala ngamedalang raos. Santukan raos punika nenten wantah maprawesa becik sakewanten taler prasida nyengkalen iraga sareng sami. Yening lengis sane ulung prasida kaduduk nganggen kapas, sakewanten yening raos sane sampun ulung nenten prasida kaduduk malih. Ring sajeroning raos pastika madasar antuk basa. Punika ngawinang basa patut kaplajahin sadurung kaanggen mababaosan mangdane iraga sareng sami prasida ngamedalang raos sane becik. Ida dane para pamiarsa sami, ngiring sareng-sareng rajegang basa ibu druene! Dumogi basa Bali miwah makasami basa ibu sane wenten ring sajeroning genah prasida lestari tur ngelimbak. Ong Santih, Santih, Santih Ong"	"Ong Swastiyastu Ladies and gentlemen (all the audience) welcome to my video. My name is Ni Putu Ayu Suaningsih from Bali Literature student at Udayana University 6th semester. Today is the twenty-first February of the year two thousand and twenty which is the International Mother Language Day, I as a student studying mother language from Bali will present a Balinese essay entitled, ""Learning from Deer and Geckos"". Ladies and gentlemen (all the audience), these day, the present of mother tongues are news that is constantly being discussed by all people of the world. Because now increasingly less people are communicating using their own mother tongue, one of them is Balinese language. Balinese language is a means of communicating, socializing and introducing oneself that contains rules, as a symbol of sound and is approved by the Balinese people. The level of life of the Balinese people also infiltrated the Balinese language. There are several attemps that can be used as a media to learn Balinese such as listening to stories. If you have often listened to stories, from that story the Balinese can get a Balinese vocabulary that can be used as a means of communication while socializing and having good manners in the community. The story also contains good advice to be used as a guide in life. One story that contains lessons about the impact of language use in conversation is the story of ""Deer and Lizard"". The story is, when The Deer is on a meeting, there is a lizard on the ceiling of his house that urinates and hits the Deer. The Deer felt angry and then challenged the Lizards to run to the pole of his house. Whoever wins the race, may kill the loser. After making a pact, then the Lizard thought to outsmart because if it’s about run race it would be the Deer who won. The Lizard asked his brother to stay on the pole, then the Lizard who stayed on the spot started running. Now the Lizards are ready to compete because they already have a strategy to defeat the Deer. The Lizard and The Deer have agreed to start running from a tree to the house. The run of the Deer was very fast before he reached the pole, he asked where the Lizard had arrived. There is a lizard who said he had reached the pole earlier. The Deer was surprised because the Lizard won. Next, the Kijang challenged again to run to a wooden tree. But there is another lizard who said he had reached the wood tree earlier. Because it had been defeated twice, the Deer didn't forget his promise. But the Deer made a delay with the Lizard. After the Deer dies, it will turn into a blackish red chicken. Likewise after the Lizard died will turn into a yellow-patterned striated chicken. When it has been reincarnated to be like that, then the Lizard can take the Deer's life. That's what makes now a blackish red chicken will lose if pitted with yellow-patterned striated chicken in cockfighting. Viewers, the words of the Kijang who promised to pay his debts to the Lizard in the next life have been proven. The story is an example of the existence of language related to Balinese rules, especially regarding karma wasana. Karma wasana is the result of good and bad deeds inherent in the soul and makes the soul have stock when incarnated again in the life to come. As in Tutur Ganapati Tattwa, if likened, the soul is like a barrel and karma wasana is a good smell. The karma wasana attached to the soul is like a barrel of perfume. When the oil runs out and the barrel is washed, the fragrant odor remains attached to the barrel which makes the barrel smell nice even though it is empty. Besides containing lessons about karma wasana, the story of ""Deer and Lizards"" also gives lessons to the public so as not to indifferent when talking. Because those words not only affect the good, but also can damage us all. If the falling oil can be taken with cotton, but if the words that have fallen (spoken) cannot be taken anymore. Every word starts with language. That is what makes language must be learned before speaking so that we can all speak well. Ladies and gentlemen, let's affirm our mother tongue together! Hopefully the Balinese language and all mother tongues in each region can be sustainable and developed. Ong Santih, Santih, Santih Ong"	Ong Swastiyastu Para penonton semua, selamat datang di video saya ini. Nama saya Ni Putu Ayu Suaningsih dari mahasiswa Sastra Bali Universitas Udayana semester 6. Hari ini tanggal dua puluh satu Februari tahun dua ribu dua puluh yang merupakan hari Bahasa Ibu Internasional, saya sebagai mahasiswa yang mempelajari bahasa ibu dari Bali akan mempersembahkan essai berbahasa Bali yang berjudul “Belajar dari Kijang dan Cicak”. Hadirin para penonton semua, keberadaan bahasa ibu di masa sekarang menjadi berita yang tidak henti-hentinya dibicarakan oleh semua masyarakat dunia. Sebab sekarang makin jarang masyarakat yang berkomunikasi menggunakan bahasa ibunya masing-masing, salah satunya bahasa Bali. Bahasa Bali adalah sarana berkomunikasi, bersosialisasi dan memperkenalkan diri yang berisi aturan-aturan, sebagai lambang bunyi dan disetujui oleh masyarakat Bali. Tataran hidup masyarakat Bali juga menyusup dalam bahasa Bali itu. Ada beberapa usaha yang bisa digunakan media belajar bahasa Bali seperti mendengarkan cerita. Jika sudah sering mendengarkan cerita, dari cerita itu masyarakat Bali bisa mendapatkan kosa kata bahasa Bali yang bisa digunakan sebagai sarana komunikasi disaat bersosialisasi dan bertata krama di masyarakat. Cerita itu juga mengandung nasehat yang baik untuk digunakan sebagai pedoman dalam berkehidupan. Salah satu cerita yang mengandung pelajaran tentang dampak kegunaan bahasa dalam percakapan adalah cerita “Kijang dan Cicak”. Ceritanya, ketika Si Kijang rapat, ada seekor cicak di langit-langit rumahnya yang kencing dan mengenai Si Kijang. Si Kijang merasa marah kemudian menantang Si Cicak lomba lari ke tiang rumahnya. Barang siapa yang menang lomba, boleh membunuh yang kalah. Setelah membuat perjanjian, barulah Si Cicak berpikir-pikir untuk mengakali karena jika lari pastilah Si Kijang yang menang. Si Cicak minta bantuan kepada saudaranya agar diam di tiang, kemudian Si Cicak yang diam di tempat mulai berlari. Sekarang Si Cicak sudah siap berlomba karena sudah memiliki siasat untuk mengalahkan Si Kijang. Si Cicak dan Si Kijang sudah sepakat untuk mulai berlari dari pohon kayu ke tiang rumah. Cepat sekali larinya Si Kijang sebelum sampai di tiang, dia menanyakan Si Cicak sudah sampai di mana. Ada cicak yang berkata sudah sampai di tiang dari tadi. Si Kijang terkejut karena Si Cicak yang menang. Selanjutnya Si Kijang menantang lagi untuk lomba lari ke pohon kayu. Tetapi ada lagi cicak yang berkata sudah sampai di pohon kayu dari tadi. Karena sudah dua kali kalah,Si Kijang tidak lupa dengan janjinya. Tetapi Si Kijang membuat penangguhan dengan Si Cicak. Setelah Si Kijang mati, akan menjelma menjadi ayam merah kehitaman. Begitu juga sesudah Si Cicak mati akan menjelma menjadi ayam lurik bercorak kuning. Ketika sudah bereinkarnasi menjadi seperti itu, barulah Si Cicak boleh mengambil nyawa Si Kijang. Itulah yang membuat sekarang ayam merah kehitaman akan kalah jika diadu dengan ayam lurik bercorak kuning pada sabung ayam. Pemirsa, perkataan Si Kijang yang berjanji akan membayar hutangnya kepada Si Cicak di kehidupan yang akan datang sudah terbukti. Cerita itu sebagai contoh mengenai keberadaan bahasa yang berkaitan dengan aturan orang Bali, khususnya mengenai karma wasana. Karma wasana adalah hasil dari perbuatan baik dan buruk yang melekat di jiwa dan membuat jiwa itu memiliki bekal ketika menjelma lagi di kehidupan yang akan datang. Seperti pada Tutur Ganapati Tattwa, jika diumpamakan, jiwa itu seperti gentong dan karma wasana itu bau harum. Karma wasana yang melekat di jiwa itu seperti gentong tempat minyak wangi. Ketika minyaknya habis dan gentongnya dicuci, bau harum itu tetap melekat di gentong yang membuat gentong itu berbau harum walaupun sudah kosong. Selain mengandung pelajaran tentang karma wasana, cerita “Kijang dan Cicak” itu juga memberi pelajaran kepada masyarakat agar tidak acuh ketika berbicara. Karena perkataan itu tidak hanya berimbas kebaikan, tetapi juga bisa menyelakai kita semua. Jika minyak yang jatuh bisa diambil dengan kapas, tetapi jika perkataan yang sudah jatuh (terucap) tidak bisa diambil lagi. Setiap perkataan itu berawal dari bahasa. Itulah yang membuat bahasa harus dipelajari sebelum digunakan berbicara agar kita semua bisa berbicara dengan baik. Para pemirsa semua, mari bersama-sama teguhkan bahasa ibu kita! Semoga bahasa Bali dan semua bahasa ibu yang ada di setiap daerah bisa lestari dan berkembang. Ong Santih, Santih, Santih Ong
Samian	https://dictionary.basabali.org/Samian	https://www.youtube.com/embed/qSWDUMHDIfQ?	Dados kenten, Mbok ? Dagang sane lenan samian kari ngadol roko.	Why is that, Sister? The other vendors, they all still selling cigarette.	Mengapa begitu, Kak? Penjual lainnya semua masih menjual rokok.
Sampi	https://dictionary.basabali.org/Sampi	https://www.youtube.com/embed/UivP_G-x6Y0?	Guna: Sadurungne naenin ngambil karya napi, Pak, malih, selain ngukir? Maubuh-ubuhan, kenten,..naenin taler, Pak? Ketut: Yen ngubuh bebek..nika ten taen. Ngubuh sampi, pidan-pidan sedereng ngukir taen ngubuh sampi.	Guna: And before that ... what sort of work did you do? ... apart from carving? Looking after animals ... that sort of thing ... did you ever do that? Ketut: As for raising ducks ... I never did that. Raising cattle ... a long time ago before carving .. I used to raise cattle.	Guna: Sebelumnya pernah ambil kerja apa, Pak, lagi, selain mengukir? Beternak, begitu,..pernah juga, Pak? Ketut: kalau memelihara itik..itu saya tidak pernah. Memelihara sapi, dulu-dulu sebelum mengukir pernah memelihara sapi.
Samping	https://dictionary.basabali.org/Samping	https://www.youtube.com/embed/tZq6aeFDeIA?	Yoga: Beli lakar ngumbah lima. Dija kamar mandine, Yu? Ayu: Oh, ditu, di samping bale delode.	Yoga: I am going to wash my hands. Where is the bathroom, Yu? Ayu: Oh, right there, next to the south building.	Yoga: Kakak hendak mencuci tangan. Di mana kamar mandi, Yu? Ayu: Oh, di sana, di samping bale delod.
Sampun	https://dictionary.basabali.org/Sampun	https://www.youtube.com/embed/hzVU2xR_4zU?	Eda bes sanget kenehanga, nyanan lempuyengan. Nika sampun, Kak, punapi carane ngilangang?	Don’t think too much about it, you may get headache later. That’s true, Grandpa, how to relieve it?	Jangan terlalu dipikirkan, nanti pusing. Itu dia, Kek, bagaimana cara menghilangkannya?
Sampun	https://dictionary.basabali.org/Sampun	https://www.youtube.com/embed/AtDBEdJJZLs?	Sampun ked di Desa Selat Peken, nika kan….wenten jembatan, bendungan abuan nika,	After you are in Selat Peken village, yes...there is a bridge, a greyish dam...	Sudah sampai di Desa Selat Peken, itu, kan….ada jembatan, bendungan abuan itu
Sampunang	https://dictionary.basabali.org/Sampunang	https://www.youtube.com/embed/UR5W1Ksrdok?	Yen..e..sampunang, Pak, ke kiri. Yen ke kiri, nika ke Kintamani tembusne nika.	If...eh...don't go to left. If you go to the left, you'll end up in Kintamani.	Kalau..e..jangan, Pak, ke kiri. Kalau ke kiri, itu ke Kintamani tembusnya itu.
San	https://dictionary.basabali.org/San	https://www.youtube.com/embed/BRI3mmm-RXk?	Putu: Ainggih,..e..wastan tiang I Putu Widastra. Tiang saking Selat Tengah, Susut, Bangli. E..geginan tiang sawai-wai nika, semengan,..tiang dados guru. Tapi tiang kari guru kontrak ring SMP Negeri Satu Atap, Satu Susut, sane wenten ring Desa Pengiangan. Baler driki. Kenten…. ampun dari pagi nika ngajahin, kenten. Yen ampun usan ngajahin nika, tiang balik, tiang ngukir, ngukir ring..ring Puri, sambil nyemak gae tambahan, kenten. Nggih, niki hasil-hasil tiange ngukir sakadi niki, nggih. Nggih, niki. Guna: oi becik, becik. Putu: Lenan (te)ken niki tiang…wenten malih keneh tiang sakadi ngukir-ngukir sanggah, biasane saka, kenten. Lambang-lambang bale nika, kenten, pikir tiang. Tapi tiang durung ja begitu bisa san niki ngukir. E….terus yen ampun sore, sekitar jam lima tiang laut ampun. Pun istirahat tiang. Yen ten, langsung tiang ke lapangan sareng timpal-timpal, mesepak bola nika. Sambil mekekedekan drika ring lapangane. Nggih, wantah asapunika, nggih. Guna: Inggih, suksma.	-	Putu: Iya,..e..nama saya I Putu Widastra. Saya berasal dari Selat Tengah, Susut, Bangli. E..kegiatan saya sehari-hari itu, pagi,..saya menjadi guru. Tapi saya masih guru kontrak di SMP Negeri Satu Atap, Satu Susut, yang ada di Desa Pengiangan. Di sini sebelah utara. Begitu…. sudah dari pagi mengajar, begitu. Kalau sudah selesai mengajar itu, saya balik, saya mengukir, mengukir di..di Puri, sambil mengambil pekerjaan tambahan, begitu. Iya, ini hasil-hasil saya mengukir seperti ini, ya. Ya, ini. Guna: oi bagus, bagus. Putu: Selain ini saya…ada lagi pikiran saya seperti mengukir sanggah, biasanya tiang, begitu. Lambang-lambang balai itu, begitu, pikir tiang. Tapi tiang belumlah begitu bisa sekali ini mengukir. E….terus kalau sudah sore, sekitar jam lima tiang selesai sudah bekerja. Sudah saya istirahat. Kalau tidak, langsung saya ke lapangan bersama teman-teman, main itu sepak bola. Sambil bergurau di sana di lapangan. Iya, demikian saja, ya. Guna: Iya, terima kasih.
San	https://dictionary.basabali.org/San	https://www.youtube.com/embed/bYbfr-umcpg?	Menuju Tirta Empul..yen saking driki, ten ja doh san nika.	To Tirta Empul...if from here, its not too far.	Menuju Tirta Empul..kalau dari sini, itu tidak begitu jauhlah.
Sandia Kala	https://dictionary.basabali.org/Sandia_Kala	https://www.youtube.com/embed/EYneQJMTuyU?	Matan aine jani suba nyrendeng kauh lan gumine suba sandia kala. Para kramane inceg ngaturang caru lan segehan satus kutus. Lantas maobor-obor nganggo danyuh matunjel lan munyiang suara-suara sada uyut. Makejang ento ilehanga di kamar-kamare kanti ka karang umahe. Keto masih di jumahne Luh Ayu Manik lan Putu Nita. Inceg ia ajaka dadua nulungin memenne.	The sun was already low in the Western sky and the day was turning into night. The Balinese Hindus were busy putting out caru and satus kutus offerings (the smallest of the offerings which contain rice and number 108) around their homes. Then they lit fires using dried coconut leaves and played various musical instruments so that it was quite noisy.	Matahari sudah berada di sisi barat, alam pun sudah menapak senja. Warga Hindu Bali sibuk menghaturkan caru dan segehan satus kutus (banten kurban yang paling kecil, yang antara lain berisi nasi sebanyak 108 buah) di rumahnya masing-masing. Lalu mereka menyalakan api menggunakan daun kelapa kering, serta menyuarakan berbagai alat musik sehingga menjadi ribut. Semua itu dibawa mengitari kamar-kamar rumah masing-masing hingga ke pekarangan rumah. Demikian pula di rumah Luh Ayu Manik dan Putu Nita. Mereka berdua sibuk membantu ibunya.
Sane	https://dictionary.basabali.org/Sane	https://www.youtube.com/embed/OEYVIUUABIk?	Ane atenge kal sumbange ke panti asuhan, sisane kal serahan ke tukang potone. Adi: Hhhhmm, kenten Beli, sane mangkin tiang jagi mabakti dumun, nggih.	Half of the money will be donated to the orphanage and the rest will be given to the photographer. Adi: Hhhmmm, that's how it is, for now I am first going to pray.	Separuhnya akan disumbangkan ke panti asuhan, sisanya akan diserahkan ke fotografernya. Adi: Hhhhmm, begitu ya Kak, sekarang saya hendak sembahyang dulu ya.
Sane	https://dictionary.basabali.org/Sane	https://www.youtube.com/embed/5oClMc-gz3A?	Nika…nggih…usaha ternak. Punika titiang…ring wawidangan..e..nika ternak ayam. E…nika sane …napi wastane nika..anggen menyambung hidup titiang ring desa.	-	Itu…ya…usaha ternak. Itu saya …di wilayah..e..itu ternak ayam. E…itu yang …apa namanya itu..dipakai menyambung hidup saya di desa.
Sang Mong	https://dictionary.basabali.org/Sang_Mong	https://www.youtube.com/embed/9SMqNOaSKTk?	Telah bukune ane suba apik di rak bukune grudage teken para raksasane. Goban raksasane sada soleh. Ada ane marupa lelipi ngilit meja belajarne, ada marupa sang mong ane graung-graung ngeskes buku-bukune aji kukunne ane renggah, lan ada masih raksasa marupa celeng alas ane nyekjek buku-bukune ento. Gedeg sajan Luh Ayu Manik nepukin buku-bukunne telah grudaga teken raksasane. Timpal-timpalne masih tuah bengong lan marasa jejeh tusing nyidaang ngudiang. Mengkeb timpal-timpalne di durin korden ane ada di kamarne Luh Ayu Manik.	The books that were neatly stacked on the shelf were thrown about by the demons. The demons appeared in strange forms: one was in the form of a snake that entwined itself around the desk, another appeared as a tiger roaring and clawing the books with its long, sharp claws and still another, in the form of a wild pig, trampled on the books. Luh Ayu Manik got really angry seeing her books being treated in this way by the demons. Her friends, however, were all still rooted in fear unable to do anything. They went and hid behind a curtain in the room.	Semua buku di rak yang sudah rapi dirusak para raksasa tersebut. Wajah raksasa itu aneh-aneh. Ada yang seperti ular, melilit meja belajarnya. Ada yang seperti macan mengaung-ngaung mencabik-cabik buku-buku dengan kukunya yang tajam dan runcing, serta ada pula raksasa yang menyerupai babi hutan yang menginjak-injak buku-bukunya. Luh Ayu Manik marah sekali melihat buku-bukunya dihancurkan para raksasa. Teman-temannya juga hanya bisa bengong dan merasa takut, tidak bisa berbuat apa-apa. Mereka bersembunyi di balik korden yang ada di kamar Luh Ayu Manik.
Sang Prabu	https://dictionary.basabali.org/Sang_Prabu	https://www.youtube.com/embed/lp6w4aK1DF8?	Sang Prabu nitahang panjaknyané mangda mataki-taki ngaryanin upakara.	The king ordered his people to get ready to make ceremonial means.	Raja memerintahkan rakyatnya untuk bersiap-siap membuat sarana upacara.
Sanget	https://dictionary.basabali.org/Sanget	https://www.youtube.com/embed/hzVU2xR_4zU?	Eda bes sanget kenehanga, nyanan lempuyengan. Nika sampun, Kak, punapi carane ngilangang?	Don’t think too much about it, you may get headache later. That’s true, Grandpa, how to relieve it?	Jangan terlalu dipikirkan, nanti pusing. Itu dia, Kek, bagaimana cara menghilangkannya?
Sanggah	https://dictionary.basabali.org/Sanggah	https://www.youtube.com/embed/6N-xDllqtgI?	Guna: Klakat napi manten ne karyanin, Ibu? Nyoman: Klakat…a..sangggah cucuk.	-	Guna: Klakat apa saja yang dibuat, Ibu? Nyoman: Klakat…a..sangggah cucuk.
Sanggah cucuk	https://dictionary.basabali.org/Sanggah_cucuk	https://www.youtube.com/embed/6N-xDllqtgI?	Guna: Klakat napi manten ne karyanin, Ibu? Nyoman: Klakat…a..sanggah cucuk.	-	Guna: Klakat apa saja yang dibuat, Ibu? Nyoman: Klakat…a..sanggah cucuk.
Sangkaning	https://dictionary.basabali.org/Sangkaning	https://www.youtube.com/embed/8cuOAzwwgOY?	"""Napi anggen nganti plastik nika, Pak?"" Buin Luh Ayu Manik matakon. ""Liu, Luh, yening mablanja ka peken, tas kain aba. Yening ka pura canange wadahin sokasi. Keto masih yening lakar nunas tirta eda nganggen kresek, aba wadah tirtane uli jumah,"" Pak Budi ngorahin Luh Ayu Manik penggantin plastik. ""Yen kenten uli dugas niki tiang pelih krana tiang setata nganggen plastik. Uli mangkin tiang jagi ngirangin nganggen plastik. Tiang taler jagi nekedang indike niki teken reraman tiange miwah timpal-timpal tiange,"" Luh Ayu Manik nglanturang. ""Inggih, Luh, dumogi jagate ene tusing ja nglantas cemer sangkaning plastik,"" Pak Budi ngimbuhin mamunyi. ""Nggih, Pak, suksma sampun ngicenin tiang piteket."" ""Nggih, Luh, suksma mawali."""	"""What will we use in place of plastic, Pak?” asked Luh Ayu Manik. ""There are many possibilities, Luh. If you go shopping at the market, just take a cloth bag. If you go to the temple, put your offerings in a woven container. Similarly, when going to request holy water, don’t use plastic but bring a container from home.” These were the suggestions made by Pak Budi to Luh Ayu Manik on how to replace plastic. ""If that is the case, then I have been wrong because I have always used plastic. From now on I’ll use less plastic. I’ll also tell my parents and friends about this,” Luh Ayu Manik added. ""Yes, Luh, I hope our environment here has not already been contaminated with plastic,” Pak Budi added. ""Yes, I hope so too, Pak. Thank you for giving me this advice.” ""That’s OK, Luh. Thank you too."""	“Apa yang digunakan untuk mengganti plastik itu, Pak? Luh Ayu Manik bertanya lagi. “Banyak, Luh, jika berbelanja ke pasar, bawalah tas kain. Jika ke pura, wadahi canang dengan sokasi. Begitu pula ketika akan memohon air suci, jangan menggunakan plastik, bawalah wadah dari rumah,” Pak Budi menyarankan pengganti plastik kepada Luh Ayu Manik. “Jika begitu, berarti dari dulu saya salah karena selalu menggunakan plastik. Mulai saat ini saya akan mengurangi pemakaian plastik. Saya juga akan menyampaikan hal ini kepada orang tua dan teman-teman saya,” Luh Ayu Manik melanjutkan. “Iya, Luh, semoga alam ini tidak telanjur tercemar karena plastik,” Pak Budi menambahkan. “Iya, Pak, terima kasih telah memberikan saya nasihat.” “Iya, Luh, terima kasih kembali.”
Sangsaraina	https://dictionary.basabali.org/Sangsaraina	https://www.youtube.com/embed/5q8UHcdlnDQ?	Uli cenik Ida Sang Panca Pandawa suba sangsaraina teken watek korawane. Kanti marabian ring Dewi Drupadi nu masih ada keneh Duryadanane lakar marikosa. Sakewala, dugas perang Bratayudhane Sang Panca Pandawa menang. Tuah saja, tusing ada lemete lung.	Since they were very young, Panca Pandawa had been tormented by The Korawas. Until they married Princess Drupadi, Duryadana still had an intention to rape her. But at the end, on Bratayudha war, Panca Pandawa got the victory. It is true that a limber object is unbreakable.	Sedari kecil sang Panca Pandawa sudah dibuat sengsara oleh golongan Korawa. Hingga beristrikan Dewi Drupadi masih juga ada niat Duryodana akan memperkosa. Akan tetapi, saat Bharatayudha sang Panca Pandawa menang. Memang benar, tidak ada lemas itu patah.
Sanja	https://dictionary.basabali.org/Sanja	https://www.youtube.com/embed/li-UdpKfDRs?	Made: Nganti jam kuda Putra lakar nyewa sepedane niki? Putra: Nganti nyanan sanja manten, Beli.	Made: Until what time will you rent this bike? Putra: Until this evening, Brother.	Made: Sampai jam berapa Putra akan menyewa sepeda ini? Putra: Sampai nanti sore saja, Kak.
Santen	https://dictionary.basabali.org/Santen	https://www.youtube.com/embed/Fp72sT-flq0?	Cucu: Nini ngae napi? Nini: Nini ngae, ngihkih nyuh anggen santen Cucu Anggen santen anggen napi? Nini: Nini ngae bubuh kacang ijo	Grandson: Grandma is making what? Grandma: I makes, grated coconut for coconut milk Grandson: For coconut milk for what? Grandma: I makes porridge green beans	Cucu: Nenek sedang membuat apa? Nenek: Nenek membuat, memarut kelapa untuk santan Cucu: Untuk santan untuk apa? Nenek: Nenek membuat bubur kacang hijau
Santukan	https://dictionary.basabali.org/Santukan	https://www.youtube.com/embed/NLUexnhXIk8?	Anggen basa pergaulan, santukan basa Bali nika.. bahasa ibu.	As intercommunication language, because the Balinese language is our mother tongue.	Sebagai bahasa pergaulan, karena bahasa Bali adalah bahasa ibu.
Santun	https://dictionary.basabali.org/Santun	https://www.youtube.com/embed/TT4FkZouCsg?	Om Swastyastu. Ring rahina ne mangkin tyang ngaturang peras pejati. Niki wastane santun, niki wastane peras ajengan, niki wastane tipat dampulan. Asapunika, Suksma.	Om Swastyastu. In this holy day, I present an offering called peras pejati. This is santun, this is peras ajengan, this is tipat dampulan. Thank you.	Om Swastyastu. Pada perayaan hari ini, saya mempersembahkan peras pejati. Ini namanya santun, ini peras ajengan, ini tipat dampulan. Sekian, Terima kasih.
Sapasira	https://dictionary.basabali.org/Sapasira	https://www.youtube.com/embed/-oJWLSSkN2c?	Tantri: Dados tiang uning sapasira pasengan sane kaangge? Putra: Parab tiange I Putu Dharma Putra.	Tantri: May I know your name, please? Putra: My name is I Putu Dharma Putra.	Tantri: Boleh saya tahu atas nama siapa? Putra: Nama saya I Putu Dharma Putra.
Saprapat	https://dictionary.basabali.org/Saprapat	https://www.youtube.com/embed/2dUmsc3PHbM?	Guna: Jam kuda Ibu mulai madagang? Wayan: Tiang jam nem pesu. Jam nem semeng nika. Paling lambat jam pitu embuh saprapat tiang ampun..balik mulih.	Guna: What time do you start selling? Wayan: I go out at six o'clock. Six o'clock in the morning that is. At the latest ... at quarter to seven ... I am already back at home.	Guna: Jam berapa Ibu mulai berjualan? Wayan: Saya jam enam keluar. Jam enam pagi itu. Paling lambat jam tujuh kurang seperempat saya sudah..kembali pulang.
Sapunapi	https://dictionary.basabali.org/Sapunapi	https://www.youtube.com/embed/9d7ExeONByc?	Sapunapi indik inumanne? Jagi minum napi?	What about the beverages? What would you like to drink?	Bagaimana dengan minumannya? Mau minum apa?
